train_number,train_type,run_date,month,day_of_week,station_code,station_index,km_from_origin,scheduled_arrival_hour,weather_condition,is_monsoon,congestion_level,block_section_occupancy,preceding_train_delayed,trains_queued_in_section,cumulative_delay_minutes,previous_station_delay,stop_duration,num_remaining_stops,actual_delay_minutes
13209,Superfast,2026-09-23,9,0,WR,1,80,14,rain,True,0.42,4,0,0,0.0,0.0,2,6,7.9
13209,Superfast,2026-09-23,9,0,BD,2,175,15,rain,True,0.25,1,0,0,7.9,7.9,2,5,10.3
13209,Superfast,2026-09-23,9,0,AK,3,254,16,rain,True,0.45,2,0,0,18.2,10.3,2,4,11.2
13209,Superfast,2026-09-23,9,0,BSL,4,393,18,rain,True,0.44,1,0,0,29.4,11.2,2,3,14.6
13209,Superfast,2026-09-23,9,0,MMR,5,576,20,rain,True,0.2,0,0,0,44.0,14.6,2,2,16.1
13209,Superfast,2026-09-23,9,0,DD,6,569,20,rain,True,0.77,2,1,0,60.1,16.1,2,1,27.6
13209,Superfast,2026-09-23,9,0,PUNE,7,645,21,rain,True,0.46,1,1,0,87.7,27.6,0,0,38.0
21210,Intercity,2026-09-23,9,0,NGP,0,0,7,rain,True,0.0,0,0,0,0.0,0.0,0,9,0.0
21210,Intercity,2026-09-23,9,0,WR,1,80,8,rain,True,0.59,3,1,0,0.0,0.0,4,8,14.7
21210,Intercity,2026-09-23,9,0,BD,2,175,9,rain,True,0.77,3,0,2,14.7,14.7,4,7,29.8
21210,Intercity,2026-09-23,9,0,AK,3,254,10,rain,True,0.16,2,1,1,44.5,29.8,4,6,38.5
21210,Intercity,2026-09-23,9,0,BSL,4,393,12,rain,True,0.22,0,1,0,83.0,38.5,4,5,58.9
21210,Intercity,2026-09-23,9,0,MMR,5,576,14,rain,True,0.52,0,1,0,141.9,58.9,4,4,63.8
21210,Intercity,2026-09-23,9,0,DD,6,569,14,rain,True,0.22,1,1,0,205.7,63.8,4,3,65.8
21210,Intercity,2026-09-23,9,0,PUNE,7,645,15,rain,True,0.24,1,1,0,271.5,65.8,4,2,64.2
21210,Intercity,2026-09-23,9,0,MRJ,8,366,12,rain,True,0.53,1,1,0,335.7,64.2,4,1,65.3
21210,Intercity,2026-09-23,9,0,KOP,9,319,11,rain,True,1.0,0,1,0,401.0,65.3,0,0,71.0
17170,Vande Bharat,2026-09-23,9,0,KOP,0,0,15,rain,True,0.0,0,1,0,0.0,0.0,0,9,0.0
17170,Vande Bharat,2026-09-23,9,0,MRJ,1,47,16,rain,True,0.23,2,0,0,0.0,0.0,2,8,1.9
17170,Vande Bharat,2026-09-23,9,0,PUNE,2,326,19,rain,True,0.23,2,1,0,1.9,1.9,2,7,9.6
17170,Vande Bharat,2026-09-23,9,0,DD,3,250,18,rain,True,0.27,1,0,0,11.5,9.6,2,6,11.2
17170,Vande Bharat,2026-09-23,9,0,MMR,4,257,18,rain,True,0.63,2,0,0,22.7,11.2,2,5,15.2
17170,Vande Bharat,2026-09-23,9,0,BSL,5,74,16,rain,True,0.21,3,1,0,37.9,15.2,2,4,25.5
17170,Vande Bharat,2026-09-23,9,0,AK,6,65,16,rain,True,0.6,1,1,0,63.4,25.5,2,3,30.7
17170,Vande Bharat,2026-09-23,9,0,BD,7,144,17,rain,True,0.43,0,1,0,94.1,30.7,2,2,34.9
17170,Vande Bharat,2026-09-23,9,0,WR,8,239,18,rain,True,0.41,3,1,0,129.0,34.9,2,1,51.2
17170,Vande Bharat,2026-09-23,9,0,NGP,9,319,19,rain,True,0.75,1,1,0,180.2,51.2,0,0,57.1
19673,Superfast,2026-12-02,12,0,CSMT,0,0,10,clear,False,0.0,2,1,1,0.0,0.0,0,10,0.0
19673,Superfast,2026-12-02,12,0,DR,1,9,10,clear,False,0.26,1,0,0,0.0,0.0,2,9,2.4
19673,Superfast,2026-12-02,12,0,TNA,2,34,10,clear,False,0.19,4,0,0,2.4,2.4,2,8,8.0
19673,Superfast,2026-12-02,12,0,KYN,3,54,11,clear,False,0.34,1,0,0,10.4,8.0,2,7,14.5
19673,Superfast,2026-12-02,12,0,KJT,4,100,11,clear,False,0.8,4,0,2,24.9,14.5,2,6,29.8
19673,Superfast,2026-12-02,12,0,LNL,5,128,12,clear,False,0.25,3,1,0,54.7,29.8,2,5,41.7
19673,Superfast,2026-12-02,12,0,SVJR,6,190,12,clear,False,0.64,1,1,0,96.4,41.7,2,4,45.1
19673,Superfast,2026-12-02,12,0,PUNE,7,192,12,clear,False,0.35,2,1,1,141.5,45.1,2,3,49.1
19673,Superfast,2026-12-02,12,0,DD,8,268,13,clear,False,0.77,3,1,0,190.6,49.1,2,2,58.2
19673,Superfast,2026-12-02,12,0,KWV,9,377,15,clear,False,0.38,1,1,0,248.8,58.2,2,1,55.8
19673,Superfast,2026-12-02,12,0,SUR,10,455,16,clear,False,0.21,1,1,0,304.6,55.8,0,0,52.9
19883,Intercity,2026-12-02,12,0,SUR,0,0,7,clear,False,0.0,1,0,0,0.0,0.0,0,10,0.0
19883,Intercity,2026-12-02,12,0,KWV,1,78,8,clear,False,0.63,0,0,0,0.0,0.0,4,9,6.5
19883,Intercity,2026-12-02,12,0,DD,2,187,9,clear,False,0.96,3,0,0,6.5,6.5,4,8,16.8
19883,Intercity,2026-12-02,12,0,PUNE,3,263,10,clear,False,0.09,3,1,1,23.3,16.8,4,7,33.9
19883,Intercity,2026-12-02,12,0,SVJR,4,265,10,clear,False,0.6,1,1,0,57.2,33.9,4,6,36.6
19883,Intercity,2026-12-02,12,0,LNL,5,327,11,clear,False,0.47,0,1,0,93.8,36.6,4,5,44.0
19883,Intercity,2026-12-02,12,0,KJT,6,355,11,clear,False,0.84,2,1,1,137.8,44.0,4,4,58.4
19883,Intercity,2026-12-02,12,0,KYN,7,401,12,clear,False,0.37,0,1,0,196.2,58.4,4,3,61.4
19883,Intercity,2026-12-02,12,0,TNA,8,421,12,clear,False,0.26,1,1,0,257.6,61.4,4,2,60.2
19883,Intercity,2026-12-02,12,0,DR,9,446,12,clear,False,0.45,4,1,1,317.8,60.2,4,1,65.0
19883,Intercity,2026-12-02,12,0,CSMT,10,455,13,clear,False,0.15,2,1,1,382.8,65.0,0,0,69.1
14079,Superfast,2026-12-02,12,0,CSMT,0,0,6,clear,False,0.0,2,0,0,0.0,0.0,0,8,0.0
14079,Superfast,2026-12-02,12,0,DR,1,9,7,clear,False,0.35,0,0,0,0.0,0.0,2,7,1.9
14079,Superfast,2026-12-02,12,0,TNA,2,34,7,clear,False,0.34,2,0,1,1.9,1.9,2,6,7.3
14079,Superfast,2026-12-02,12,0,KYN,3,54,7,clear,False,0.13,1,0,0,9.2,7.3,2,5,8.5
14079,Superfast,2026-12-02,12,0,LNL,4,128,8,clear,False,0.18,1,0,0,17.7,8.5,2,4,10.7
14079,Superfast,2026-12-02,12,0,PUNE,5,192,9,clear,False,0.23,1,0,0,28.4,10.7,2,3,16.1
14079,Superfast,2026-12-02,12,0,MRJ,6,471,12,clear,False,0.47,1,1,0,44.5,16.1,2,2,23.5
14079,Superfast,2026-12-02,12,0,SLI,7,478,12,clear,False,0.43,0,1,0,68.0,23.5,2,1,34.1
14079,Superfast,2026-12-02,12,0,KOP,8,518,13,clear,False,0.11,2,1,0,102.1,34.1,0,0,39.0
14646,Intercity,2026-12-02,12,0,KOP,0,0,18,clear,False,0.0,2,1,2,0.0,0.0,0,8,0.0
14646,Intercity,2026-12-02,12,0,SLI,1,40,18,clear,False,0.82,3,0,0,0.0,0.0,4,7,13.0
14646,Intercity,2026-12-02,12,0,MRJ,2,47,18,clear,False,0.42,1,0,0,13.0,13.0,4,6,15.4
14646,Intercity,2026-12-02,12,0,PUNE,3,326,22,clear,False,0.59,1,1,0,28.4,15.4,4,5,23.3
14646,Intercity,2026-12-02,12,0,LNL,4,390,23,clear,False,0.18,2,1,0,51.7,23.3,4,4,26.0
14646,Intercity,2026-12-02,12,0,KYN,5,464,0,clear,False,0.46,1,1,0,77.7,26.0,4,3,30.5
14646,Intercity,2026-12-02,12,0,TNA,6,484,0,clear,False,0.45,1,1,0,108.2,30.5,4,2,30.8
14646,Intercity,2026-12-02,12,0,DR,7,509,0,clear,False,0.28,3,1,0,139.0,30.8,4,1,38.1
14646,Intercity,2026-12-02,12,0,CSMT,8,518,0,clear,False,0.29,1,1,0,177.1,38.1,0,0,38.5
15025,Vande Bharat,2026-12-02,12,0,CSMT,0,0,14,clear,False,0.0,2,0,0,0.0,0.0,0,15,0.0
15025,Vande Bharat,2026-12-02,12,0,DR,1,9,14,clear,False,0.3,0,0,0,0.0,0.0,2,14,0.9
15025,Vande Bharat,2026-12-02,12,0,TNA,2,34,14,clear,False,0.51,1,0,0,0.9,0.9,2,13,2.4
15025,Vande Bharat,2026-12-02,12,0,KYN,3,54,15,clear,False,0.41,2,0,0,3.3,2.4,2,12,2.5
15025,Vande Bharat,2026-12-02,12,0,IGP,4,137,16,clear,False,0.07,1,1,0,5.8,2.5,2,11,10.9
15025,Vande Bharat,2026-12-02,12,0,NK,5,188,16,clear,False,0.09,1,1,0,16.7,10.9,2,10,15.9
15025,Vande Bharat,2026-12-02,12,0,MMR,6,261,17,clear,False,0.47,2,1,1,32.6,15.9,2,9,25.7
15025,Vande Bharat,2026-12-02,12,0,CSN,7,328,18,clear,False,0.28,0,1,0,58.3,25.7,2,8,35.2
15025,Vande Bharat,2026-12-02,12,0,JL,8,420,19,clear,False,0.28,3,1,0,93.5,35.2,2,7,46.6
15025,Vande Bharat,2026-12-02,12,0,BSL,9,444,19,clear,False,0.5,1,1,0,140.1,46.6,2,6,54.2
15025,Vande Bharat,2026-12-02,12,0,MKU,10,494,20,clear,False,0.74,0,1,0,194.3,54.2,2,5,63.2
15025,Vande Bharat,2026-12-02,12,0,AK,11,583,21,clear,False,0.35,2,1,0,257.5,63.2,2,4,65.2
15025,Vande Bharat,2026-12-02,12,0,BD,12,662,22,clear,False,0.38,1,1,0,322.7,65.2,2,3,65.4
15025,Vande Bharat,2026-12-02,12,0,WR,13,757,23,clear,False,0.27,3,1,1,388.1,65.4,2,2,77.2
15025,Vande Bharat,2026-12-02,12,0,NGP,14,837,0,clear,False,0.2,0,1,0,465.3,77.2,2,1,77.7
15025,Vande Bharat,2026-12-02,12,0,G,15,967,2,clear,False,0.56,1,1,0,543.0,77.7,0,0,76.0
22588,Mail,2026-12-02,12,0,G,0,0,11,clear,False,0.0,1,0,0,0.0,0.0,0,15,0.0
22588,Mail,2026-12-02,12,0,NGP,1,130,13,clear,False,0.28,1,0,0,0.0,0.0,6,14,1.4
22588,Mail,2026-12-02,12,0,WR,2,210,14,clear,False,0.29,3,0,1,1.4,1.4,6,13,9.2
22588,Mail,2026-12-02,12,0,BD,3,305,15,clear,False,0.17,0,0,0,10.6,9.2,6,12,9.1
22588,Mail,2026-12-02,12,0,AK,4,384,16,clear,False,0.34,0,0,0,19.7,9.1,6,11,9.3
22588,Mail,2026-12-02,12,0,MKU,5,473,17,clear,False,0.8,1,0,0,29.0,9.3,6,10,13.9
22588,Mail,2026-12-02,12,0,BSL,6,523,18,clear,False,0.41,2,0,1,42.9,13.9,6,9,18.8
22588,Mail,2026-12-02,12,0,JL,7,547,18,clear,False,0.55,0,1,0,61.7,18.8,6,8,27.6
22588,Mail,2026-12-02,12,0,CSN,8,639,19,clear,False,0.63,0,1,0,89.3,27.6,6,7,38.5
22588,Mail,2026-12-02,12,0,MMR,9,706,20,clear,False,0.22,1,1,0,127.8,38.5,6,6,45.6
22588,Mail,2026-12-02,12,0,NK,10,779,21,clear,False,0.25,3,1,0,173.4,45.6,6,5,56.5
22588,Mail,2026-12-02,12,0,IGP,11,830,22,clear,False,0.56,3,1,0,229.9,56.5,6,4,60.1
22588,Mail,2026-12-02,12,0,KYN,12,913,23,clear,False,0.27,1,1,0,290.0,60.1,6,3,59.5
22588,Mail,2026-12-02,12,0,TNA,13,933,23,clear,False,0.19,0,1,0,349.5,59.5,6,2,61.7
22588,Mail,2026-12-02,12,0,DR,14,958,23,clear,False,0.37,0,1,0,411.2,61.7,6,1,66.5
22588,Mail,2026-12-02,12,0,CSMT,15,967,0,clear,False,0.74,1,1,0,477.7,66.5,0,0,70.7
11801,Superfast,2026-12-02,12,0,CSMT,0,0,8,clear,False,0.0,0,0,0,0.0,0.0,0,9,0.0
11801,Superfast,2026-12-02,12,0,DR,1,9,8,clear,False,0.63,2,0,2,0.0,0.0,2,8,8.3
11801,Superfast,2026-12-02,12,0,TNA,2,34,8,clear,False,0.53,0,0,0,8.3,8.3,2,7,11.0
11801,Superfast,2026-12-02,12,0,KYN,3,54,9,clear,False,0.39,0,0,0,19.3,11.0,2,6,15.8
11801,Superfast,2026-12-02,12,0,IGP,4,137,10,clear,False,0.89,1,1,0,35.1,15.8,2,5,31.9
11801,Superfast,2026-12-02,12,0,NK,5,188,10,clear,False,0.08,1,1,0,67.0,31.9,2,4,39.5
11801,Superfast,2026-12-02,12,0,MMR,6,261,11,clear,False,0.44,0,1,0,106.5,39.5,2,3,71.3
11801,Superfast,2026-12-02,12,0,AWB,7,375,13,clear,False,0.24,1,1,0,177.8,71.3,2,2,69.3
11801,Superfast,2026-12-02,12,0,J,8,438,13,clear,False,0.35,0,1,0,247.1,69.3,2,1,71.6
11801,Superfast,2026-12-02,12,0,NED,9,609,15,clear,False,0.23,1,1,0,318.7,71.6,0,0,71.7
18001,Vande Bharat,2026-12-02,12,0,NED,0,0,20,clear,False,0.0,0,0,0,0.0,0.0,0,9,0.0
18001,Vande Bharat,2026-12-02,12,0,J,1,171,22,clear,False,0.46,1,0,0,0.0,0.0,2,8,1.7
18001,Vande Bharat,2026-12-02,12,0,AWB,2,234,23,clear,False,0.52,2,0,0,1.7,1.7,2,7,3.5
18001,Vande Bharat,2026-12-02,12,0,MMR,3,348,0,clear,False,0.5,2,0,3,5.2,3.5,2,6,11.9
18001,Vande Bharat,2026-12-02,12,0,NK,4,421,1,clear,False,0.53,1,0,0,17.1,11.9,2,5,12.6
18001,Vande Bharat,2026-12-02,12,0,IGP,5,472,2,clear,False,0.34,3,0,0,29.7,12.6,2,4,19.3
18001,Vande Bharat,2026-12-02,12,0,KYN,6,555,3,clear,False,0.55,1,1,0,49.0,19.3,2,3,26.8
18001,Vande Bharat,2026-12-02,12,0,TNA,7,575,3,clear,False,0.36,1,1,0,75.8,26.8,2,2,31.9
18001,Vande Bharat,2026-12-02,12,0,DR,8,600,3,clear,False,0.43,1,1,0,107.7,31.9,2,1,63.8
18001,Vande Bharat,2026-12-02,12,0,CSMT,9,609,3,clear,False,0.33,1,1,0,171.5,63.8,0,0,63.6
19069,Intercity,2026-12-02,12,0,CSMT,0,0,19,clear,False,0.0,0,0,0,0.0,0.0,0,5,0.0
19069,Intercity,2026-12-02,12,0,DR,1,9,19,clear,False,0.39,0,0,0,0.0,0.0,4,4,5.1
19069,Intercity,2026-12-02,12,0,TNA,2,34,19,clear,False,0.3,2,0,0,5.1,5.1,4,3,8.4
19069,Intercity,2026-12-02,12,0,PNVL,3,69,20,clear,False,0.65,1,0,0,13.5,8.4,4,2,14.5
19069,Intercity,2026-12-02,12,0,RN,4,307,23,clear,False,0.48,0,0,0,28.0,14.5,4,1,14.2
19069,Intercity,2026-12-02,12,0,SWV,5,495,1,clear,False,0.43,2,1,1,42.2,14.2,0,0,21.8
15168,Express,2026-12-02,12,0,SWV,0,0,19,clear,False,0.0,1,0,0,0.0,0.0,0,5,16.0
15168,Express,2026-12-02,12,0,RN,1,188,21,clear,False,0.33,2,1,1,16.0,16.0,4,4,27.0
15168,Express,2026-12-02,12,0,PNVL,2,426,0,clear,False,0.17,1,1,0,43.0,27.0,4,3,33.0
15168,Express,2026-12-02,12,0,TNA,3,461,0,clear,False,0.18,0,1,0,76.0,33.0,4,2,34.4
15168,Express,2026-12-02,12,0,DR,4,486,1,clear,False,0.54,1,1,0,110.4,34.4,4,1,38.5
15168,Express,2026-12-02,12,0,CSMT,5,495,1,clear,False,0.31,3,1,1,148.9,38.5,0,0,47.0
13545,Intercity,2026-12-02,12,0,PUNE,0,0,16,clear,False,0.0,1,0,0,0.0,0.0,0,7,0.0
13545,Intercity,2026-12-02,12,0,DD,1,76,17,clear,False,0.31,1,0,0,0.0,0.0,4,6,4.5
13545,Intercity,2026-12-02,12,0,MMR,2,69,17,clear,False,0.5,2,0,1,4.5,4.5,4,5,9.7
13545,Intercity,2026-12-02,12,0,BSL,3,252,19,clear,False,0.55,1,0,0,14.2,9.7,4,4,13.5
13545,Intercity,2026-12-02,12,0,AK,4,391,21,clear,False,0.2,0,0,0,27.7,13.5,4,3,18.2
13545,Intercity,2026-12-02,12,0,BD,5,470,22,clear,False,0.18,2,1,0,45.9,18.2,4,2,23.4
13545,Intercity,2026-12-02,12,0,WR,6,565,23,clear,False,0.28,4,1,0,69.3,23.4,4,1,33.8
13545,Intercity,2026-12-02,12,0,NGP,7,645,0,clear,False,0.62,4,1,1,103.1,33.8,0,0,39.3
20923,Mail,2026-12-02,12,0,NGP,0,0,12,clear,False,0.0,3,0,1,0.0,0.0,0,7,0.0
20923,Mail,2026-12-02,12,0,WR,1,80,13,clear,False,0.63,0,0,0,0.0,0.0,6,6,2.3
20923,Mail,2026-12-02,12,0,BD,2,175,14,clear,False,0.25,1,0,0,2.3,2.3,6,5,4.0
20923,Mail,2026-12-02,12,0,AK,3,254,15,clear,False,0.41,1,0,0,6.3,4.0,6,4,9.5
20923,Mail,2026-12-02,12,0,BSL,4,393,16,clear,False,0.16,0,0,0,15.8,9.5,6,3,10.8
20923,Mail,2026-12-02,12,0,MMR,5,576,19,clear,False,0.61,0,0,0,26.6,10.8,6,2,14.7
20923,Mail,2026-12-02,12,0,DD,6,569,19,clear,False,0.26,2,0,0,41.3,14.7,6,1,18.9
20923,Mail,2026-12-02,12,0,PUNE,7,645,20,clear,False,0.67,0,1,0,60.2,18.9,0,0,25.1
13524,Mail,2026-12-02,12,0,NGP,0,0,8,clear,False,0.0,2,0,1,0.0,0.0,0,9,5.3
13524,Mail,2026-12-02,12,0,WR,1,80,9,clear,False,0.59,3,0,2,5.3,5.3,6,8,15.8
13524,Mail,2026-12-02,12,0,BD,2,175,10,clear,False,0.5,2,1,1,21.1,15.8,6,7,32.8
13524,Mail,2026-12-02,12,0,AK,3,254,11,clear,False,0.73,1,1,0,53.9,32.8,6,6,46.0
13524,Mail,2026-12-02,12,0,BSL,4,393,13,clear,False,0.29,1,1,0,99.9,46.0,6,5,52.3
13524,Mail,2026-12-02,12,0,MMR,5,576,15,clear,False,0.46,3,1,0,152.2,52.3,6,4,51.4
13524,Mail,2026-12-02,12,0,DD,6,569,15,clear,False,0.43,0,1,0,203.6,51.4,6,3,53.8
13524,Mail,2026-12-02,12,0,PUNE,7,645,16,clear,False,0.21,0,1,0,257.4,53.8,6,2,50.8
13524,Mail,2026-12-02,12,0,MRJ,8,366,12,clear,False,0.57,2,1,0,308.2,50.8,6,1,53.8
13524,Mail,2026-12-02,12,0,KOP,9,319,12,clear,False,0.39,1,1,0,362.0,53.8,0,0,57.0
14285,Express,2026-12-02,12,0,KOP,0,0,8,clear,False,0.0,1,0,0,0.0,0.0,0,9,6.1
14285,Express,2026-12-02,12,0,MRJ,1,47,9,clear,False,0.15,0,0,0,6.1,6.1,4,8,12.7
14285,Express,2026-12-02,12,0,PUNE,2,326,12,clear,False,0.52,0,0,0,18.8,12.7,4,7,11.8
14285,Express,2026-12-02,12,0,DD,3,250,11,clear,False,0.18,1,1,0,30.6,11.8,4,6,24.7
14285,Express,2026-12-02,12,0,MMR,4,257,11,clear,False,0.54,1,1,0,55.3,24.7,4,5,33.8
14285,Express,2026-12-02,12,0,BSL,5,74,9,clear,False,0.7,0,1,0,89.1,33.8,4,4,41.0
14285,Express,2026-12-02,12,0,AK,6,65,9,clear,False,0.16,1,1,0,130.1,41.0,4,3,42.8
14285,Express,2026-12-02,12,0,BD,7,144,10,clear,False,0.25,0,1,0,172.9,42.8,4,2,46.1
14285,Express,2026-12-02,12,0,WR,8,239,11,clear,False,0.52,1,1,0,219.0,46.1,4,1,48.1
14285,Express,2026-12-02,12,0,NGP,9,319,12,clear,False,0.46,0,1,0,267.1,48.1,0,0,47.4
11881,Intercity,2026-11-04,11,0,CSMT,0,0,6,clear,False,0.0,2,0,1,0.0,0.0,0,10,0.0
11881,Intercity,2026-11-04,11,0,DR,1,9,6,clear,False,0.26,1,0,0,0.0,0.0,4,9,1.3
11881,Intercity,2026-11-04,11,0,TNA,2,34,6,clear,False,0.23,1,1,0,1.3,1.3,4,8,7.8
11881,Intercity,2026-11-04,11,0,KYN,3,54,7,clear,False,0.33,2,0,0,9.1,7.8,4,7,10.8
11881,Intercity,2026-11-04,11,0,KJT,4,100,7,clear,False,0.46,3,0,0,19.9,10.8,4,6,14.8
11881,Intercity,2026-11-04,11,0,LNL,5,128,8,clear,False,0.84,0,0,0,34.7,14.8,4,5,24.8
11881,Intercity,2026-11-04,11,0,SVJR,6,190,8,clear,False,0.92,2,1,0,59.5,24.8,4,4,36.9
11881,Intercity,2026-11-04,11,0,PUNE,7,192,8,clear,False,0.21,1,1,0,96.4,36.9,4,3,43.4
11881,Intercity,2026-11-04,11,0,DD,8,268,9,clear,False,0.7,1,1,0,139.8,43.4,4,2,51.9
11881,Intercity,2026-11-04,11,0,KWV,9,377,11,clear,False,0.43,0,1,0,191.7,51.9,4,1,56.0
11881,Intercity,2026-11-04,11,0,SUR,10,455,12,clear,False,0.25,1,1,0,247.7,56.0,0,0,59.8
22462,Superfast,2026-11-04,11,0,SUR,0,0,21,clear,False,0.0,3,0,0,0.0,0.0,0,10,2.0
22462,Superfast,2026-11-04,11,0,KWV,1,78,22,clear,False,0.19,0,0,0,2.0,2.0,2,9,2.3
22462,Superfast,2026-11-04,11,0,DD,2,187,23,clear,False,0.49,2,0,0,4.3,2.3,2,8,3.5
22462,Superfast,2026-11-04,11,0,PUNE,3,263,0,clear,False,0.35,1,0,0,7.8,3.5,2,7,3.6
22462,Superfast,2026-11-04,11,0,SVJR,4,265,0,clear,False,0.25,1,0,0,11.4,3.6,2,6,6.3
22462,Superfast,2026-11-04,11,0,LNL,5,327,1,clear,False,0.34,0,0,0,17.7,6.3,2,5,7.8
22462,Superfast,2026-11-04,11,0,KJT,6,355,1,clear,False,0.3,0,0,0,25.5,7.8,2,4,10.5
22462,Superfast,2026-11-04,11,0,KYN,7,401,2,clear,False,0.25,1,0,0,36.0,10.5,2,3,10.4
22462,Superfast,2026-11-04,11,0,TNA,8,421,2,clear,False,0.41,0,0,0,46.4,10.4,2,2,10.4
22462,Superfast,2026-11-04,11,0,DR,9,446,3,clear,False,0.29,0,0,0,56.8,10.4,2,1,9.3
22462,Superfast,2026-11-04,11,0,CSMT,10,455,3,clear,False,0.45,0,1,0,66.1,9.3,0,0,17.5
18063,Mail,2026-11-04,11,0,CSMT,0,0,19,clear,False,0.0,2,0,0,0.0,0.0,0,8,0.0
18063,Mail,2026-11-04,11,0,DR,1,9,19,clear,False,0.71,0,0,0,0.0,0.0,6,7,7.8
18063,Mail,2026-11-04,11,0,TNA,2,34,19,clear,False,0.51,1,0,0,7.8,7.8,6,6,11.7
18063,Mail,2026-11-04,11,0,KYN,3,54,19,clear,False,0.6,1,0,0,19.5,11.7,6,5,14.6
18063,Mail,2026-11-04,11,0,LNL,4,128,20,clear,False,0.39,1,0,0,34.1,14.6,6,4,17.0
18063,Mail,2026-11-04,11,0,PUNE,5,192,21,clear,False,0.83,0,1,0,51.1,17.0,6,3,24.0
18063,Mail,2026-11-04,11,0,MRJ,6,471,1,clear,False,0.16,0,1,0,75.1,24.0,6,2,27.1
18063,Mail,2026-11-04,11,0,SLI,7,478,1,clear,False,0.42,2,1,0,102.2,27.1,6,1,29.3
18063,Mail,2026-11-04,11,0,KOP,8,518,1,clear,False,0.42,1,1,0,131.5,29.3,0,0,32.0
14565,Vande Bharat,2026-11-04,11,0,KOP,0,0,19,clear,False,0.0,3,0,0,0.0,0.0,0,8,7.2
14565,Vande Bharat,2026-11-04,11,0,SLI,1,40,20,clear,False,0.36,0,0,0,7.2,7.2,2,7,10.0
14565,Vande Bharat,2026-11-04,11,0,MRJ,2,47,20,clear,False,0.79,1,0,0,17.2,10.0,2,6,20.2
14565,Vande Bharat,2026-11-04,11,0,PUNE,3,326,23,clear,False,0.59,0,1,0,37.4,20.2,2,5,24.5
14565,Vande Bharat,2026-11-04,11,0,LNL,4,390,0,clear,False,0.35,1,1,0,61.9,24.5,2,4,29.8
14565,Vande Bharat,2026-11-04,11,0,KYN,5,464,1,clear,False,0.2,3,1,2,91.7,29.8,2,3,46.3
14565,Vande Bharat,2026-11-04,11,0,TNA,6,484,1,clear,False,0.3,1,1,0,138.0,46.3,2,2,48.7
14565,Vande Bharat,2026-11-04,11,0,DR,7,509,2,clear,False,0.18,1,1,0,186.7,48.7,2,1,50.5
14565,Vande Bharat,2026-11-04,11,0,CSMT,8,518,2,clear,False,0.34,0,1,0,237.2,50.5,0,0,53.7
13089,Intercity,2026-11-04,11,0,CSMT,0,0,20,clear,False,0.0,4,1,0,0.0,0.0,0,15,0.0
13089,Intercity,2026-11-04,11,0,DR,1,9,20,clear,False,0.65,0,0,0,0.0,0.0,4,14,8.4
13089,Intercity,2026-11-04,11,0,TNA,2,34,20,clear,False,0.81,0,0,0,8.4,8.4,4,13,18.8
13089,Intercity,2026-11-04,11,0,KYN,3,54,21,clear,False,0.49,1,1,0,27.2,18.8,4,12,27.0
13089,Intercity,2026-11-04,11,0,IGP,4,137,22,clear,False,0.37,2,1,0,54.2,27.0,4,11,28.0
13089,Intercity,2026-11-04,11,0,NK,5,188,22,clear,False,0.28,0,1,0,82.2,28.0,4,10,31.0
13089,Intercity,2026-11-04,11,0,MMR,6,261,23,clear,False,0.39,0,1,0,113.2,31.0,4,9,34.3
13089,Intercity,2026-11-04,11,0,CSN,7,328,0,clear,False,0.49,2,1,0,147.5,34.3,4,8,36.7
13089,Intercity,2026-11-04,11,0,JL,8,420,1,clear,False,0.38,1,1,0,184.2,36.7,4,7,39.0
13089,Intercity,2026-11-04,11,0,BSL,9,444,1,clear,False,0.66,0,1,0,223.2,39.0,4,6,56.9
13089,Intercity,2026-11-04,11,0,MKU,10,494,2,clear,False,0.39,1,1,0,280.1,56.9,4,5,56.2
13089,Intercity,2026-11-04,11,0,AK,11,583,3,clear,False,0.24,3,1,3,336.3,56.2,4,4,68.6
13089,Intercity,2026-11-04,11,0,BD,12,662,4,clear,False,0.28,0,1,0,404.9,68.6,4,3,70.4
13089,Intercity,2026-11-04,11,0,WR,13,757,5,clear,False,0.41,2,1,2,475.3,70.4,4,2,76.1
13089,Intercity,2026-11-04,11,0,NGP,14,837,6,clear,False,0.55,2,1,1,551.4,76.1,4,1,78.6
13089,Intercity,2026-11-04,11,0,G,15,967,8,clear,False,0.65,1,1,0,630.0,78.6,0,0,86.6
17303,Intercity,2026-11-04,11,0,G,0,0,11,clear,False,0.0,1,0,0,0.0,0.0,0,15,0.0
17303,Intercity,2026-11-04,11,0,NGP,1,130,13,clear,False,0.07,0,0,0,0.0,0.0,4,14,1.0
17303,Intercity,2026-11-04,11,0,WR,2,210,14,clear,False,0.15,1,0,0,1.0,1.0,4,13,4.8
17303,Intercity,2026-11-04,11,0,BD,3,305,15,clear,False,0.73,1,0,0,5.8,4.8,4,12,8.4
17303,Intercity,2026-11-04,11,0,AK,4,384,16,clear,False,0.43,1,0,0,14.2,8.4,4,11,9.3
17303,Intercity,2026-11-04,11,0,MKU,5,473,17,clear,False,0.12,0,0,0,23.5,9.3,4,10,11.2
17303,Intercity,2026-11-04,11,0,BSL,6,523,17,clear,False,0.1,2,1,1,34.7,11.2,4,9,16.3
